"",".rownames","Surv.ifelse.log_density....min.species_siteside_year.log_density..na.rm...T...min.species_siteside_year.log_density..na.rm...T...log_density...log_density...min.species_siteside_year.log_density..na.rm...T...type....left..","factor.year.","factor.region.","years_mpa","fished","factor.trophic.group.","linf","vbk","mpa_applied","na_temp","na_vis","mean_temp_lag1","mean_temp_lag2","mean_temp_lag3","mean_temp_lag4",".fitted",".se.fit",".resid","observed"
"127","148", -2.877873e+00,"2000","SCI", 0,1,"benthic micro-invertivore", 77.874,0.23000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883,-10.590039,0.4926458, 7.7121659236,-2.877873e+00
"128","149", -2.142458e+00,"2000","SCI", 0,0,"planktivore", 21.790,0.35000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -7.999000,0.4210723, 5.8565417818,-2.142458e+00
"129","150", -2.053193e+00,"2000","SCI", 0,0,"benthic micro-invertivore", 21.790,0.35000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -8.778135,0.4128385, 6.7249425507,-2.053193e+00
"130","151",<-1.181616e+01,"2000","SCI", 0,0,"benthic micro-invertivore", 21.790,0.35000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -8.778135,0.4128385,-3.0380233536,-1.181616e+01
"131","152", -1.121154e+00,"2000","SCI", 0,0,"herbivore", 28.400,0.41000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -5.627653,0.4410051, 4.5064990675,-1.121154e+00
"132","153",<-1.181616e+01,"2000","SCI", 0,0,"benthic micro-invertivore", 21.790,0.35000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -8.778135,0.4128385,-3.0380233536,-1.181616e+01
"133","154",<-1.181616e+01,"2000","SCI", 0,0,"benthic macro-invertivore", 94.400,0.31200,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883,-11.865714,0.4287114, 0.0495556603,-1.181616e+01
"134","155", -3.258902e+00,"2000","SCI", 0,0,"benthic micro-invertivore", 21.790,0.35000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -8.778135,0.4128385, 5.5192335162,-3.258902e+00
"135","156",<-1.181616e+01,"2000","SCI", 0,0,"benthic micro-invertivore", 21.310,0.52000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -9.812759,0.4141911,-2.0033992063,-1.181616e+01
"136","158", -7.557016e-01,"2000","SCI", 0,0,"herbivore", 28.400,0.70000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -7.444252,0.4414747, 6.6885502168,-7.557016e-01
"137","159",<-1.181616e+01,"2000","SCI", 0,0,"planktivore", 21.310,0.52000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -9.033624,0.4256930,-2.7825345365,-1.181616e+01
"138","160", -4.630304e+00,"2000","SCI", 0,0,"benthic micro-invertivore", 18.400,0.31968,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -8.374365,0.4147781, 3.7440610303,-4.630304e+00
"139","163", -1.244519e-01,"2000","SCI", 0,1,"piscivore", 69.800,0.06000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883,-11.058702,0.4723500,10.9342505466,-1.244519e-01
"140","164",<-1.181616e+01,"2000","SCI", 0,0,"benthic micro-invertivore", 20.200,0.42500,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -9.147648,0.4114629,-2.6685108461,-1.181616e+01
"141","165", -3.233377e+00,"2000","SCI", 0,0,"benthic macro-invertivore", 21.790,0.35000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -7.523500,0.4240293, 4.2901230491,-3.233377e+00
"142","166",<-1.181616e+01,"2000","SCI", 0,0,"benthic macro-invertivore", 21.790,0.35000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -7.523500,0.4240293,-4.2926587151,-1.181616e+01
"143","167",<-1.181616e+01,"2000","SCI", 0,1,"piscivore", 28.345,0.29500,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -9.915785,0.4703069,-1.9003733924,-1.181616e+01
"144","168",<-1.181616e+01,"2000","SCI", 0,1,"piscivore", 51.400,0.16000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883,-10.524441,0.4687900,-1.2917179525,-1.181616e+01
"145","169",<-1.181616e+01,"2000","SCI", 0,1,"piscivore", 33.500,0.26400,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883,-10.046775,0.4693328,-1.7693832223,-1.181616e+01
"146","170",<-1.181616e+01,"2000","SCI", 0,1,"piscivore", 45.600,0.10000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -9.782728,0.4705949,-2.0334309491,-1.181616e+01
"147","171",<-1.181616e+01,"2000","SCI", 0,1,"piscivore", 20.700,0.24500,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -9.120331,0.4701858,-2.6958279788,-1.181616e+01
"148","172",<-1.181616e+01,"2000","SCI", 0,1,"piscivore", 54.400,0.26000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883,-11.340094,0.4707548,-0.4760641182,-1.181616e+01
"149","173", -4.655637e+00,"2000","SCI", 0,1,"planktivore", 36.480,0.17500,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -6.855235,0.4864225, 2.1995984514,-4.655637e+00
"150","174", -1.494761e+00,"2000","SCI", 0,1,"benthic macro-invertivore", 33.220,0.24300,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -6.600055,0.4862831, 5.1052942959,-1.494761e+00
"151","175",<-1.181616e+01,"2000","SCI", 0,1,"piscivore", 30.600,0.23300,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -9.669655,0.4690459,-2.1465038537,-1.181616e+01
"152","176",<-1.181616e+01,"2000","SCI", 0,0,"planktivore", 60.290,0.09350,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -8.820836,0.4364367,-2.9953221310,-1.181616e+01
"153","178", -3.763603e+00,"2000","SCI", 0,0,"benthic micro-invertivore", 12.870,0.63000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -9.969417,0.4219011, 6.2058142643,-3.763603e+00
"154","179",<-1.181616e+01,"2000","SCI", 0,0,"benthic macro-invertivore",178.900,0.07725,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883,-15.725484,0.4765328, 3.9093251126,-1.181616e+01
"155","180",<-1.181616e+01,"2000","SCI", 0,0,"benthic micro-invertivore", 12.870,0.63000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -9.969417,0.4219011,-1.8467412313,-1.181616e+01
"156","181", -2.181964e+00,"2000","SCI", 0,1,"benthic micro-invertivore", 77.874,0.23000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883,-10.590039,0.4926458, 8.4080744630,-2.181964e+00
"157","182", -3.476923e+00,"2000","SCI", 0,0,"planktivore", 21.790,0.35000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -7.999000,0.4210723, 4.5220763452,-3.476923e+00
"158","183", -1.658922e+00,"2000","SCI", 0,0,"benthic micro-invertivore", 21.790,0.35000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -8.778135,0.4128385, 7.1192126934,-1.658922e+00
"159","184", -5.089942e+00,"2000","SCI", 0,0,"benthic micro-invertivore", 21.790,0.35000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -8.778135,0.4128385, 3.6881932944,-5.089942e+00
"160","185", -9.664558e-01,"2000","SCI", 0,0,"herbivore", 28.400,0.41000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -5.627653,0.4410051, 4.6611973543,-9.664558e-01
"161","186",<-1.181616e+01,"2000","SCI", 0,0,"benthic micro-invertivore", 21.790,0.35000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -8.778135,0.4128385,-3.0380233536,-1.181616e+01
"162","187",<-1.181616e+01,"2000","SCI", 0,0,"benthic macro-invertivore", 94.400,0.31200,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883,-11.865714,0.4287114, 0.0495556603,-1.181616e+01
"163","188", -1.443912e+00,"2000","SCI", 0,0,"benthic micro-invertivore", 21.790,0.35000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -8.778135,0.4128385, 7.3342235453,-1.443912e+00
"164","189", -2.670239e+00,"2000","SCI", 0,0,"benthic micro-invertivore", 21.310,0.52000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -9.812759,0.4141911, 7.1425202029,-2.670239e+00
"165","191",<-1.181616e+01,"2000","SCI", 0,0,"herbivore", 28.400,0.70000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -7.444252,0.4414747,-4.3719066941,-1.181616e+01
"166","192", -3.057748e+00,"2000","SCI", 0,0,"planktivore", 21.310,0.52000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -9.033624,0.4256930, 5.9758762723,-3.057748e+00
"167","193", -3.952255e+00,"2000","SCI", 0,0,"benthic micro-invertivore", 18.400,0.31968,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -8.374365,0.4147781, 4.4221093498,-3.952255e+00
"168","196", -1.104288e+00,"2000","SCI", 0,1,"piscivore", 69.800,0.06000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883,-11.058702,0.4723500, 9.9544143984,-1.104288e+00
"169","197",<-1.181616e+01,"2000","SCI", 0,0,"benthic micro-invertivore", 20.200,0.42500,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -9.147648,0.4114629,-2.6685108461,-1.181616e+01
"170","198",<-1.181616e+01,"2000","SCI", 0,0,"benthic macro-invertivore", 21.790,0.35000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -7.523500,0.4240293,-4.2926587151,-1.181616e+01
"171","199", -3.410297e+00,"2000","SCI", 0,0,"benthic macro-invertivore", 21.790,0.35000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -7.523500,0.4240293, 4.1132023086,-3.410297e+00
"172","200", -3.300535e+00,"2000","SCI", 0,1,"piscivore", 28.345,0.29500,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -9.915785,0.4703069, 6.6152500442,-3.300535e+00
"173","201",<-1.181616e+01,"2000","SCI", 0,1,"piscivore", 51.400,0.16000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883,-10.524441,0.4687900,-1.2917179525,-1.181616e+01
"174","202",<-1.181616e+01,"2000","SCI", 0,1,"piscivore", 33.500,0.26400,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883,-10.046775,0.4693328,-1.7693832223,-1.181616e+01
"175","203",<-1.181616e+01,"2000","SCI", 0,1,"piscivore", 45.600,0.10000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -9.782728,0.4705949,-2.0334309491,-1.181616e+01
"176","204",<-1.181616e+01,"2000","SCI", 0,1,"piscivore", 20.700,0.24500,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -9.120331,0.4701858,-2.6958279788,-1.181616e+01
"177","205",<-1.181616e+01,"2000","SCI", 0,1,"piscivore", 54.400,0.26000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883,-11.340094,0.4707548,-0.4760641182,-1.181616e+01
"178","206", -3.454916e+00,"2000","SCI", 0,1,"planktivore", 36.480,0.17500,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -6.855235,0.4864225, 3.4003191640,-3.454916e+00
"179","207", -4.339311e+00,"2000","SCI", 0,1,"benthic macro-invertivore", 33.220,0.24300,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -6.600055,0.4862831, 2.2607435325,-4.339311e+00
"180","208",<-1.181616e+01,"2000","SCI", 0,1,"piscivore", 30.600,0.23300,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -9.669655,0.4690459,-2.1465038537,-1.181616e+01
"181","209",<-1.181616e+01,"2000","SCI", 0,0,"planktivore", 60.290,0.09350,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -8.820836,0.4364367,-2.9953221310,-1.181616e+01
"182","211",<-1.181616e+01,"2000","SCI", 0,0,"benthic micro-invertivore", 12.870,0.63000,0,17.55042, 7.566197,16.69892,16.69892,16.69892,16.69892, -9.949356,0.4216630,-1.8668027725,-1.181616e+01
"183","212",<-1.181616e+01,"2000","SCI", 0,0,"benthic macro-invertivore",178.900,0.07725,0,17.55042, 7.566197,16.69892,16.69892,16.69892,16.69892,-15.705422,0.4762598, 3.8892635713,-1.181616e+01
"184","213",<-1.181616e+01,"2000","SCI", 0,0,"benthic micro-invertivore", 12.870,0.63000,0,17.55042, 7.566197,16.69892,16.69892,16.69892,16.69892, -9.949356,0.4216630,-1.8668027725,-1.181616e+01
"185","214", -8.757964e-01,"2000","SCI", 0,1,"benthic micro-invertivore", 77.874,0.23000,0,17.55042, 7.566197,16.69892,16.69892,16.69892,16.69892,-10.569977,0.4923902, 9.6941807024,-8.757964e-01
"186","215",  1.344379e-01,"2000","SCI", 0,0,"planktivore", 21.790,0.35000,0,17.55042, 7.566197,16.69892,16.69892,16.69892,16.69892, -7.978938,0.4208252, 8.1133761664, 1.344379e-01
"187","216", -2.028590e+00,"2000","SCI", 0,0,"benthic micro-invertivore", 21.790,0.35000,0,17.55042, 7.566197,16.69892,16.69892,16.69892,16.69892, -8.758074,0.4125714, 6.7294840279,-2.028590e+00
"188","217", -5.047810e+00,"2000","SCI", 0,0,"benthic micro-invertivore", 21.790,0.35000,0,17.55042, 7.566197,16.69892,16.69892,16.69892,16.69892, -8.758074,0.4125714, 3.7102632479,-5.047810e+00
"189","218", -4.255077e+00,"2000","SCI", 0,0,"herbivore", 28.400,0.41000,0,17.55042, 7.566197,16.69892,16.69892,16.69892,16.69892, -5.607592,0.4406990, 1.3525145901,-4.255077e+00
"190","219",<-1.181616e+01,"2000","SCI", 0,0,"benthic micro-invertivore", 21.790,0.35000,0,17.55042, 7.566197,16.69892,16.69892,16.69892,16.69892, -8.758074,0.4125714,-3.0580848949,-1.181616e+01
"191","220",<-1.181616e+01,"2000","SCI", 0,0,"benthic macro-invertivore", 94.400,0.31200,0,17.55042, 7.566197,16.69892,16.69892,16.69892,16.69892,-11.845653,0.4284494, 0.0294941190,-1.181616e+01
"192","221", -2.734466e+00,"2000","SCI", 0,0,"benthic micro-invertivore", 21.790,0.35000,0,17.55042, 7.566197,16.69892,16.69892,16.69892,16.69892, -8.758074,0.4125714, 6.0236080359,-2.734466e+00
"193","222", -4.174402e+00,"2000","SCI", 0,0,"benthic micro-invertivore", 21.310,0.52000,0,17.55042, 7.566197,16.69892,16.69892,16.69892,16.69892, -9.792698,0.4139378, 5.6182953084,-4.174402e+00
"194","224", -2.533075e+00,"2000","SCI", 0,0,"herbivore", 28.400,0.70000,0,17.55042, 7.566197,16.69892,16.69892,16.69892,16.69892, -7.424190,0.4411894, 4.8911150587,-2.533075e+00
"195","225",<-1.181616e+01,"2000","SCI", 0,0,"planktivore", 21.310,0.52000,0,17.55042, 7.566197,16.69892,16.69892,16.69892,16.69892, -9.013562,0.4254612,-2.8025960777,-1.181616e+01
"196","226",<-1.181616e+01,"2000","SCI", 0,1,"piscivore", 97.250,0.18400,0,17.55042, 7.566197,16.69892,16.69892,16.69892,16.69892,-13.546944,0.4802969, 1.7307856791,-1.181616e+01
"197","227",<-1.181616e+01,"2000","SCI", 0,0,"benthic micro-invertivore", 18.400,0.31968,0,17.55042, 7.566197,16.69892,16.69892,16.69892,16.69892, -8.354303,0.4145109,-3.4618552011,-1.181616e+01
"198","230", -2.657385e-01,"2000","SCI", 0,1,"piscivore", 69.800,0.06000,0,17.55042, 7.566197,16.69892,16.69892,16.69892,16.69892,-11.038641,0.4720940,10.7729023737,-2.657385e-01
"199","231",<-1.181616e+01,"2000","SCI", 0,0,"benthic micro-invertivore", 20.200,0.42500,0,17.55042, 7.566197,16.69892,16.69892,16.69892,16.69892, -9.127586,0.4112010,-2.6885723873,-1.181616e+01
"200","232",<-1.181616e+01,"2000","SCI", 0,0,"benthic macro-invertivore", 21.790,0.35000,0,17.55042, 7.566197,16.69892,16.69892,16.69892,16.69892, -7.503438,0.4237883,-4.3127202564,-1.181616e+01
"201","233", -1.248072e+00,"2000","SCI", 0,0,"benthic macro-invertivore", 21.790,0.35000,0,17.55042, 7.566197,16.69892,16.69892,16.69892,16.69892, -7.503438,0.4237883, 6.2553663442,-1.248072e+00
"202","234", -2.493165e+00,"2000","SCI", 0,1,"piscivore", 28.345,0.29500,0,17.55042, 7.566197,16.69892,16.69892,16.69892,16.69892, -9.895724,0.4700763, 7.4025581586,-2.493165e+00
"203","235",<-1.181616e+01,"2000","SCI", 0,1,"piscivore", 51.400,0.16000,0,17.55042, 7.566197,16.69892,16.69892,16.69892,16.69892,-10.504379,0.4685435,-1.3117794938,-1.181616e+01
"204","236",<-1.181616e+01,"2000","SCI", 0,1,"piscivore", 33.500,0.26400,0,17.55042, 7.566197,16.69892,16.69892,16.69892,16.69892,-10.026714,0.4690982,-1.7894447635,-1.181616e+01
"205","237", -4.978904e+00,"2000","SCI", 0,1,"piscivore", 45.600,0.10000,0,17.55042, 7.566197,16.69892,16.69892,16.69892,16.69892, -9.762666,0.4703470, 4.7837620549,-4.978904e+00
"206","238",<-1.181616e+01,"2000","SCI", 0,1,"piscivore", 20.700,0.24500,0,17.55042, 7.566197,16.69892,16.69892,16.69892,16.69892, -9.100269,0.4699538,-2.7158895201,-1.181616e+01
"207","239",<-1.181616e+01,"2000","SCI", 0,1,"piscivore", 54.400,0.26000,0,17.55042, 7.566197,16.69892,16.69892,16.69892,16.69892,-11.320033,0.4705152,-0.4961256595,-1.181616e+01
"208","240", -2.991402e+00,"2000","SCI", 0,1,"planktivore", 36.480,0.17500,0,17.55042, 7.566197,16.69892,16.69892,16.69892,16.69892, -6.835174,0.4861834, 3.8437713584,-2.991402e+00
"209","241", -3.547406e-01,"2000","SCI", 0,1,"benthic macro-invertivore", 33.220,0.24300,0,17.55042, 7.566197,16.69892,16.69892,16.69892,16.69892, -6.579993,0.4860530, 6.2252526848,-3.547406e-01
"210","242", -5.001077e+00,"2000","SCI", 0,1,"piscivore", 30.600,0.23300,0,17.55042, 7.566197,16.69892,16.69892,16.69892,16.69892, -9.649593,0.4688099, 4.6485157835,-5.001077e+00
"211","243", -2.764978e+00,"2000","SCI", 0,0,"benthic micro-invertivore", 12.870,0.63000,0,17.57905, 4.959864,17.08536,17.08536,17.08536,17.08536, -9.784084,0.4287396, 7.0191060485,-2.764978e+00
"212","244",<-1.181616e+01,"2000","SCI", 0,0,"benthic macro-invertivore",178.900,0.07725,0,17.57905, 4.959864,17.08536,17.08536,17.08536,17.08536,-15.540150,0.4823924, 3.7239916557,-1.181616e+01
"213","245",<-1.181616e+01,"2000","SCI", 0,0,"benthic micro-invertivore", 12.870,0.63000,0,17.57905, 4.959864,17.08536,17.08536,17.08536,17.08536, -9.784084,0.4287396,-2.0320746881,-1.181616e+01
"214","246", -2.081882e+00,"2000","SCI", 0,1,"benthic micro-invertivore", 77.874,0.23000,0,17.57905, 4.959864,17.08536,17.08536,17.08536,17.08536,-10.404705,0.4982486, 8.3228230773,-2.081882e+00
"215","247",  2.099432e-01,"2000","SCI", 0,0,"planktivore", 21.790,0.35000,0,17.57905, 4.959864,17.08536,17.08536,17.08536,17.08536, -7.813666,0.4279918, 8.0236095170, 2.099432e-01
"216","248", -1.959399e+00,"2000","SCI", 0,0,"benthic micro-invertivore", 21.790,0.35000,0,17.57905, 4.959864,17.08536,17.08536,17.08536,17.08536, -8.592802,0.4197565, 6.6334029317,-1.959399e+00
"217","249", -6.053323e+00,"2000","SCI", 0,0,"benthic micro-invertivore", 21.790,0.35000,0,17.57905, 4.959864,17.08536,17.08536,17.08536,17.08536, -8.592802,0.4197565, 2.5394783302,-6.053323e+00
"218","250",<-1.181616e+01,"2000","SCI", 0,0,"herbivore", 28.400,0.41000,0,17.57905, 4.959864,17.08536,17.08536,17.08536,17.08536, -5.442320,0.4472865,-6.3738387566,-1.181616e+01
"219","251",<-1.181616e+01,"2000","SCI", 0,0,"benthic micro-invertivore", 21.790,0.35000,0,17.57905, 4.959864,17.08536,17.08536,17.08536,17.08536, -8.592802,0.4197565,-3.2233568105,-1.181616e+01
"220","252",<-1.181616e+01,"2000","SCI", 0,0,"benthic macro-invertivore", 94.400,0.31200,0,17.57905, 4.959864,17.08536,17.08536,17.08536,17.08536,-11.680381,0.4353684,-0.1357777966,-1.181616e+01
"221","253", -1.172393e+00,"2000","SCI", 0,0,"benthic micro-invertivore", 21.790,0.35000,0,17.57905, 4.959864,17.08536,17.08536,17.08536,17.08536, -8.592802,0.4197565, 7.4204091695,-1.172393e+00
"222","254", -3.541275e+00,"2000","SCI", 0,0,"benthic micro-invertivore", 21.310,0.52000,0,17.57905, 4.959864,17.08536,17.08536,17.08536,17.08536, -9.627426,0.4211216, 6.0861507064,-3.541275e+00
"223","256",<-1.181616e+01,"2000","SCI", 0,0,"herbivore", 28.400,0.70000,0,17.57905, 4.959864,17.08536,17.08536,17.08536,17.08536, -7.258918,0.4478042,-4.5572401509,-1.181616e+01
"224","257", -2.369622e+00,"2000","SCI", 0,0,"planktivore", 21.310,0.52000,0,17.57905, 4.959864,17.08536,17.08536,17.08536,17.08536, -8.848291,0.4325725, 6.4786680890,-2.369622e+00
"225","258", -5.927685e+00,"2000","SCI", 0,0,"benthic micro-invertivore", 18.400,0.31968,0,17.57905, 4.959864,17.08536,17.08536,17.08536,17.08536, -8.189031,0.4216626, 2.2613465655,-5.927685e+00
"226","261", -1.989463e-01,"2000","SCI", 0,1,"piscivore", 69.800,0.06000,0,17.57905, 4.959864,17.08536,17.08536,17.08536,17.08536,-10.873369,0.4784301,10.6744227047,-1.989463e-01
"227","262", -5.491281e+00,"2000","SCI", 0,0,"benthic micro-invertivore", 20.200,0.42500,0,17.57905, 4.959864,17.08536,17.08536,17.08536,17.08536, -8.962314,0.4184209, 3.4710330010,-5.491281e+00
"228","263",<-1.181616e+01,"2000","SCI", 0,0,"benthic macro-invertivore", 21.790,0.35000,0,17.57905, 4.959864,17.08536,17.08536,17.08536,17.08536, -7.338166,0.4308594,-4.4779921720,-1.181616e+01
"229","264", -3.300092e+00,"2000","SCI", 0,0,"benthic macro-invertivore", 21.790,0.35000,0,17.57905, 4.959864,17.08536,17.08536,17.08536,17.08536, -7.338166,0.4308594, 4.0380743969,-3.300092e+00
"230","265", -2.203357e+00,"2000","SCI", 0,1,"piscivore", 28.345,0.29500,0,17.57905, 4.959864,17.08536,17.08536,17.08536,17.08536, -9.730452,0.4765030, 7.5270941865,-2.203357e+00
"231","266",<-1.181616e+01,"2000","SCI", 0,1,"piscivore", 51.400,0.16000,0,17.57905, 4.959864,17.08536,17.08536,17.08536,17.08536,-10.339107,0.4749549,-1.4770514094,-1.181616e+01
"232","267",<-1.181616e+01,"2000","SCI", 0,1,"piscivore", 33.500,0.26400,0,17.57905, 4.959864,17.08536,17.08536,17.08536,17.08536, -9.861442,0.4755300,-1.9547166791,-1.181616e+01
"233","268",<-1.181616e+01,"2000","SCI", 0,1,"piscivore", 45.600,0.10000,0,17.57905, 4.959864,17.08536,17.08536,17.08536,17.08536, -9.597394,0.4767326,-2.2187644059,-1.181616e+01
"234","269",<-1.181616e+01,"2000","SCI", 0,1,"piscivore", 20.700,0.24500,0,17.57905, 4.959864,17.08536,17.08536,17.08536,17.08536, -8.934997,0.4763835,-2.8811614357,-1.181616e+01
"235","270",<-1.181616e+01,"2000","SCI", 0,1,"piscivore", 54.400,0.26000,0,17.57905, 4.959864,17.08536,17.08536,17.08536,17.08536,-11.154761,0.4769086,-0.6613975751,-1.181616e+01
"236","271", -2.737395e+00,"2000","SCI", 0,1,"planktivore", 36.480,0.17500,0,17.57905, 4.959864,17.08536,17.08536,17.08536,17.08536, -6.669902,0.4922503, 3.9325068734,-2.737395e+00
"237","272", -2.613239e+00,"2000","SCI", 0,1,"benthic macro-invertivore", 33.220,0.24300,0,17.57905, 4.959864,17.08536,17.08536,17.08536,17.08536, -6.414721,0.4920912, 3.8014825314,-2.613239e+00
"238","273",<-1.181616e+01,"2000","SCI", 0,1,"piscivore", 30.600,0.23300,0,17.57905, 4.959864,17.08536,17.08536,17.08536,17.08536, -9.484321,0.4752447,-2.3318373106,-1.181616e+01
