"",".rownames","Surv.ifelse.log_density....min.species_siteside_year.log_density..na.rm...T...min.species_siteside_year.log_density..na.rm...T...log_density...log_density...min.species_siteside_year.log_density..na.rm...T...type....left..","factor.year.","factor.region.","years_mpa","fished","factor.trophic.group.","linf","vbk","mpa_applied","na_temp","na_vis","mean_temp_lag1","mean_temp_lag2","mean_temp_lag3","mean_temp_lag4",".fitted",".se.fit",".resid","observed"
"128","149", -2.142458e+00,"2000","SCI", 0,0,"planktivore", 21.790,0.35000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -8.149115,0.4624967, 6.0066574004,-2.142458e+00
"129","150", -2.053193e+00,"2000","SCI", 0,0,"benthic micro-invertivore", 21.790,0.35000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -8.932913,0.4547543, 6.8797207395,-2.053193e+00
"130","151",<-1.181616e+01,"2000","SCI", 0,0,"benthic micro-invertivore", 21.790,0.35000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -8.932913,0.4547543,-2.8832451649,-1.181616e+01
"131","152", -1.121154e+00,"2000","SCI", 0,0,"herbivore", 28.400,0.41000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -5.782452,0.4809047, 4.6612975391,-1.121154e+00
"132","153",<-1.181616e+01,"2000","SCI", 0,0,"benthic micro-invertivore", 21.790,0.35000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -8.932913,0.4547543,-2.8832451649,-1.181616e+01
"133","154",<-1.181616e+01,"2000","SCI", 0,0,"benthic macro-invertivore", 94.400,0.31200,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883,-12.014113,0.4696940, 0.1979542600,-1.181616e+01
"134","155", -3.258902e+00,"2000","SCI", 0,0,"benthic micro-invertivore", 21.790,0.35000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -8.932913,0.4547543, 5.6740117050,-3.258902e+00
"135","156",<-1.181616e+01,"2000","SCI", 0,0,"benthic micro-invertivore", 21.310,0.52000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -9.963287,0.4559876,-1.8528718387,-1.181616e+01
"136","158", -7.557016e-01,"2000","SCI", 0,0,"herbivore", 28.400,0.70000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -7.591635,0.4813455, 6.8359332218,-7.557016e-01
"137","159",<-1.181616e+01,"2000","SCI", 0,0,"planktivore", 21.310,0.52000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -9.179489,0.4667252,-2.6366697391,-1.181616e+01
"138","160", -4.630304e+00,"2000","SCI", 0,0,"benthic micro-invertivore", 18.400,0.31968,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -8.530598,0.4565019, 3.9002937653,-4.630304e+00
"139","163", -1.244519e-01,"2000","SCI", 0,1,"piscivore", 69.800,0.06000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883,-11.145426,0.5158499,11.0209744716,-1.244519e-01
"140","164",<-1.181616e+01,"2000","SCI", 0,0,"benthic micro-invertivore", 20.200,0.42500,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -9.300827,0.4534909,-2.5153318658,-1.181616e+01
"141","165", -3.233377e+00,"2000","SCI", 0,0,"benthic macro-invertivore", 21.790,0.35000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -7.685475,0.4649634, 4.4520986645,-3.233377e+00
"142","166",<-1.181616e+01,"2000","SCI", 0,0,"benthic macro-invertivore", 21.790,0.35000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -7.685475,0.4649634,-4.1306830997,-1.181616e+01
"143","167",<-1.181616e+01,"2000","SCI", 0,1,"piscivore", 28.345,0.29500,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883,-10.004806,0.5139383,-1.8113523102,-1.181616e+01
"144","168",<-1.181616e+01,"2000","SCI", 0,1,"piscivore", 51.400,0.16000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883,-10.612294,0.5125648,-1.2038643196,-1.181616e+01
"145","169",<-1.181616e+01,"2000","SCI", 0,1,"piscivore", 33.500,0.26400,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883,-10.135556,0.5130480,-1.6806023476,-1.181616e+01
"146","170",<-1.181616e+01,"2000","SCI", 0,1,"piscivore", 45.600,0.10000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -9.873278,0.5142333,-1.9428809491,-1.181616e+01
"147","171",<-1.181616e+01,"2000","SCI", 0,1,"piscivore", 20.700,0.24500,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -9.212162,0.5138330,-2.6039965569,-1.181616e+01
"148","172",<-1.181616e+01,"2000","SCI", 0,1,"piscivore", 54.400,0.26000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883,-11.424790,0.5143551,-0.3913686458,-1.181616e+01
"149","173", -4.655637e+00,"2000","SCI", 0,1,"planktivore", 36.480,0.17500,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -6.940529,0.5299752, 2.2848918828,-4.655637e+00
"150","174", -1.494761e+00,"2000","SCI", 0,1,"benthic macro-invertivore", 33.220,0.24300,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -6.696123,0.5299508, 5.2013621237,-1.494761e+00
"151","175",<-1.181616e+01,"2000","SCI", 0,1,"piscivore", 30.600,0.23300,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -9.759809,0.5127887,-2.0563492249,-1.181616e+01
"152","176",<-1.181616e+01,"2000","SCI", 0,0,"planktivore", 60.290,0.09350,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -8.969797,0.4768206,-2.8463618158,-1.181616e+01
"153","178", -3.763603e+00,"2000","SCI", 0,0,"benthic micro-invertivore", 12.870,0.63000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883,-10.118823,0.4629832, 6.3552199719,-3.763603e+00
"154","179",<-1.181616e+01,"2000","SCI", 0,0,"benthic macro-invertivore",178.900,0.07725,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883,-15.862954,0.5143021, 4.0467953354,-1.181616e+01
"155","180",<-1.181616e+01,"2000","SCI", 0,0,"benthic micro-invertivore", 12.870,0.63000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883,-10.118823,0.4629832,-1.6973355236,-1.181616e+01
"156","181", -2.181964e+00,"2000","SCI", 0,1,"benthic micro-invertivore", 77.874,0.23000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883,-10.670294,0.5356585, 8.4883300630,-2.181964e+00
"157","182", -3.476923e+00,"2000","SCI", 0,0,"planktivore", 21.790,0.35000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -8.149115,0.4624967, 4.6721919637,-3.476923e+00
"158","183", -1.658922e+00,"2000","SCI", 0,0,"benthic micro-invertivore", 21.790,0.35000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -8.932913,0.4547543, 7.2739908821,-1.658922e+00
"159","184", -5.089942e+00,"2000","SCI", 0,0,"benthic micro-invertivore", 21.790,0.35000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -8.932913,0.4547543, 3.8429714832,-5.089942e+00
"160","185", -9.664558e-01,"2000","SCI", 0,0,"herbivore", 28.400,0.41000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -5.782452,0.4809047, 4.8159958259,-9.664558e-01
"161","186",<-1.181616e+01,"2000","SCI", 0,0,"benthic micro-invertivore", 21.790,0.35000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -8.932913,0.4547543,-2.8832451649,-1.181616e+01
"162","187",<-1.181616e+01,"2000","SCI", 0,0,"benthic macro-invertivore", 94.400,0.31200,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883,-12.014113,0.4696940, 0.1979542600,-1.181616e+01
"163","188", -1.443912e+00,"2000","SCI", 0,0,"benthic micro-invertivore", 21.790,0.35000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -8.932913,0.4547543, 7.4890017341,-1.443912e+00
"164","189", -2.670239e+00,"2000","SCI", 0,0,"benthic micro-invertivore", 21.310,0.52000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -9.963287,0.4559876, 7.2930475705,-2.670239e+00
"165","191",<-1.181616e+01,"2000","SCI", 0,0,"herbivore", 28.400,0.70000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -7.591635,0.4813455,-4.2245236891,-1.181616e+01
"166","192", -3.057748e+00,"2000","SCI", 0,0,"planktivore", 21.310,0.52000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -9.179489,0.4667252, 6.1217410698,-3.057748e+00
"167","193", -3.952255e+00,"2000","SCI", 0,0,"benthic micro-invertivore", 18.400,0.31968,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -8.530598,0.4565019, 4.5783420849,-3.952255e+00
"168","196", -1.104288e+00,"2000","SCI", 0,1,"piscivore", 69.800,0.06000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883,-11.145426,0.5158499,10.0411383234,-1.104288e+00
"169","197",<-1.181616e+01,"2000","SCI", 0,0,"benthic micro-invertivore", 20.200,0.42500,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -9.300827,0.4534909,-2.5153318658,-1.181616e+01
"170","198",<-1.181616e+01,"2000","SCI", 0,0,"benthic macro-invertivore", 21.790,0.35000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -7.685475,0.4649634,-4.1306830997,-1.181616e+01
"171","199", -3.410297e+00,"2000","SCI", 0,0,"benthic macro-invertivore", 21.790,0.35000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -7.685475,0.4649634, 4.2751779240,-3.410297e+00
"172","200", -3.300535e+00,"2000","SCI", 0,1,"piscivore", 28.345,0.29500,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883,-10.004806,0.5139383, 6.7042711265,-3.300535e+00
"173","201",<-1.181616e+01,"2000","SCI", 0,1,"piscivore", 51.400,0.16000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883,-10.612294,0.5125648,-1.2038643196,-1.181616e+01
"174","202",<-1.181616e+01,"2000","SCI", 0,1,"piscivore", 33.500,0.26400,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883,-10.135556,0.5130480,-1.6806023476,-1.181616e+01
"175","203",<-1.181616e+01,"2000","SCI", 0,1,"piscivore", 45.600,0.10000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -9.873278,0.5142333,-1.9428809491,-1.181616e+01
"176","204",<-1.181616e+01,"2000","SCI", 0,1,"piscivore", 20.700,0.24500,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -9.212162,0.5138330,-2.6039965569,-1.181616e+01
"177","205",<-1.181616e+01,"2000","SCI", 0,1,"piscivore", 54.400,0.26000,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883,-11.424790,0.5143551,-0.3913686458,-1.181616e+01
"178","206", -3.454916e+00,"2000","SCI", 0,1,"planktivore", 36.480,0.17500,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -6.940529,0.5299752, 3.4856125953,-3.454916e+00
"179","207", -4.339311e+00,"2000","SCI", 0,1,"benthic macro-invertivore", 33.220,0.24300,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -6.696123,0.5299508, 2.3568113602,-4.339311e+00
"180","208",<-1.181616e+01,"2000","SCI", 0,1,"piscivore", 30.600,0.23300,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -9.759809,0.5127887,-2.0563492249,-1.181616e+01
"181","209",<-1.181616e+01,"2000","SCI", 0,0,"planktivore", 60.290,0.09350,0,17.55042, 7.566197,16.59883,16.59883,16.59883,16.59883, -8.969797,0.4768206,-2.8463618158,-1.181616e+01
"182","211",<-1.181616e+01,"2000","SCI", 0,0,"benthic micro-invertivore", 12.870,0.63000,0,17.55042, 7.566197,16.69892,16.69892,16.69892,16.69892,-10.096449,0.4626507,-1.7197093220,-1.181616e+01
"183","212",<-1.181616e+01,"2000","SCI", 0,0,"benthic macro-invertivore",178.900,0.07725,0,17.55042, 7.566197,16.69892,16.69892,16.69892,16.69892,-15.840580,0.5139517, 4.0244215371,-1.181616e+01
"184","213",<-1.181616e+01,"2000","SCI", 0,0,"benthic micro-invertivore", 12.870,0.63000,0,17.55042, 7.566197,16.69892,16.69892,16.69892,16.69892,-10.096449,0.4626507,-1.7197093220,-1.181616e+01
"185","214", -8.757964e-01,"2000","SCI", 0,1,"benthic micro-invertivore", 77.874,0.23000,0,17.55042, 7.566197,16.69892,16.69892,16.69892,16.69892,-10.647920,0.5353444, 9.7721240454,-8.757964e-01
"186","215",  1.344379e-01,"2000","SCI", 0,0,"planktivore", 21.790,0.35000,0,17.55042, 7.566197,16.69892,16.69892,16.69892,16.69892, -8.126742,0.4621653, 8.2611795279, 1.344379e-01
"187","216", -2.028590e+00,"2000","SCI", 0,0,"benthic micro-invertivore", 21.790,0.35000,0,17.55042, 7.566197,16.69892,16.69892,16.69892,16.69892, -8.910540,0.4544038, 6.8819499596,-2.028590e+00
"188","217", -5.047810e+00,"2000","SCI", 0,0,"benthic micro-invertivore", 21.790,0.35000,0,17.55042, 7.566197,16.69892,16.69892,16.69892,16.69892, -8.910540,0.4544038, 3.8627291797,-5.047810e+00
"189","218", -4.255077e+00,"2000","SCI", 0,0,"herbivore", 28.400,0.41000,0,17.55042, 7.566197,16.69892,16.69892,16.69892,16.69892, -5.760078,0.4805298, 1.5050008046,-4.255077e+00
"190","219",<-1.181616e+01,"2000","SCI", 0,0,"benthic micro-invertivore", 21.790,0.35000,0,17.55042, 7.566197,16.69892,16.69892,16.69892,16.69892, -8.910540,0.4544038,-2.9056189632,-1.181616e+01
"191","220",<-1.181616e+01,"2000","SCI", 0,0,"benthic macro-invertivore", 94.400,0.31200,0,17.55042, 7.566197,16.69892,16.69892,16.69892,16.69892,-11.991739,0.4693458, 0.1755804617,-1.181616e+01
"192","221", -2.734466e+00,"2000","SCI", 0,0,"benthic micro-invertivore", 21.790,0.35000,0,17.55042, 7.566197,16.69892,16.69892,16.69892,16.69892, -8.910540,0.4544038, 6.1760739677,-2.734466e+00
"193","222", -4.174402e+00,"2000","SCI", 0,0,"benthic micro-invertivore", 21.310,0.52000,0,17.55042, 7.566197,16.69892,16.69892,16.69892,16.69892, -9.940913,0.4556435, 5.7665104189,-4.174402e+00
"194","224", -2.533075e+00,"2000","SCI", 0,0,"herbivore", 28.400,0.70000,0,17.55042, 7.566197,16.69892,16.69892,16.69892,16.69892, -7.569261,0.4809796, 5.0361858067,-2.533075e+00
"195","225",<-1.181616e+01,"2000","SCI", 0,0,"planktivore", 21.310,0.52000,0,17.55042, 7.566197,16.69892,16.69892,16.69892,16.69892, -9.157115,0.4664020,-2.6590435374,-1.181616e+01
"196","226",<-1.181616e+01,"2000","SCI", 0,1,"piscivore", 97.250,0.18400,0,17.55042, 7.566197,16.69892,16.69892,16.69892,16.69892,-13.622685,0.5230582, 1.8065265028,-1.181616e+01
"197","227",<-1.181616e+01,"2000","SCI", 0,0,"benthic micro-invertivore", 18.400,0.31968,0,17.55042, 7.566197,16.69892,16.69892,16.69892,16.69892, -8.508224,0.4561530,-3.3079347231,-1.181616e+01
"198","230", -2.657385e-01,"2000","SCI", 0,1,"piscivore", 69.800,0.06000,0,17.55042, 7.566197,16.69892,16.69892,16.69892,16.69892,-11.123053,0.5155386,10.8573140417,-2.657385e-01
"199","231",<-1.181616e+01,"2000","SCI", 0,0,"benthic micro-invertivore", 20.200,0.42500,0,17.55042, 7.566197,16.69892,16.69892,16.69892,16.69892, -9.278453,0.4531424,-2.5377056641,-1.181616e+01
"200","232",<-1.181616e+01,"2000","SCI", 0,0,"benthic macro-invertivore", 21.790,0.35000,0,17.55042, 7.566197,16.69892,16.69892,16.69892,16.69892, -7.663102,0.4646374,-4.1530568981,-1.181616e+01
"201","233", -1.248072e+00,"2000","SCI", 0,0,"benthic macro-invertivore", 21.790,0.35000,0,17.55042, 7.566197,16.69892,16.69892,16.69892,16.69892, -7.663102,0.4646374, 6.4150297025,-1.248072e+00
"202","234", -2.493165e+00,"2000","SCI", 0,1,"piscivore", 28.345,0.29500,0,17.55042, 7.566197,16.69892,16.69892,16.69892,16.69892, -9.982432,0.5136452, 7.4892669838,-2.493165e+00
"203","235",<-1.181616e+01,"2000","SCI", 0,1,"piscivore", 51.400,0.16000,0,17.55042, 7.566197,16.69892,16.69892,16.69892,16.69892,-10.589920,0.5122600,-1.2262381179,-1.181616e+01
"204","236",<-1.181616e+01,"2000","SCI", 0,1,"piscivore", 33.500,0.26400,0,17.55042, 7.566197,16.69892,16.69892,16.69892,16.69892,-10.113182,0.5127519,-1.7029761459,-1.181616e+01
"205","237", -4.978904e+00,"2000","SCI", 0,1,"piscivore", 45.600,0.10000,0,17.55042, 7.566197,16.69892,16.69892,16.69892,16.69892, -9.850904,0.5139296, 4.8719997978,-4.978904e+00
"206","238",<-1.181616e+01,"2000","SCI", 0,1,"piscivore", 20.700,0.24500,0,17.55042, 7.566197,16.69892,16.69892,16.69892,16.69892, -9.189788,0.5135408,-2.6263703552,-1.181616e+01
"207","239",<-1.181616e+01,"2000","SCI", 0,1,"piscivore", 54.400,0.26000,0,17.55042, 7.566197,16.69892,16.69892,16.69892,16.69892,-11.402416,0.5140533,-0.4137424441,-1.181616e+01
"208","240", -2.991402e+00,"2000","SCI", 0,1,"planktivore", 36.480,0.17500,0,17.55042, 7.566197,16.69892,16.69892,16.69892,16.69892, -6.918155,0.5296800, 3.9267525327,-2.991402e+00
"209","241", -3.547406e-01,"2000","SCI", 0,1,"benthic macro-invertivore", 33.220,0.24300,0,17.55042, 7.566197,16.69892,16.69892,16.69892,16.69892, -6.673749,0.5296616, 6.3190082555,-3.547406e-01
"210","242", -5.001077e+00,"2000","SCI", 0,1,"piscivore", 30.600,0.23300,0,17.55042, 7.566197,16.69892,16.69892,16.69892,16.69892, -9.737435,0.5124925, 4.7363581552,-5.001077e+00
"211","243", -2.764978e+00,"2000","SCI", 0,0,"benthic micro-invertivore", 12.870,0.63000,0,17.57905, 4.959864,17.08536,17.08536,17.08536,17.08536, -9.965267,0.4678609, 7.2002893042,-2.764978e+00
"212","244",<-1.181616e+01,"2000","SCI", 0,0,"benthic macro-invertivore",178.900,0.07725,0,17.57905, 4.959864,17.08536,17.08536,17.08536,17.08536,-15.709398,0.5186723, 3.8932394266,-1.181616e+01
"213","245",<-1.181616e+01,"2000","SCI", 0,0,"benthic micro-invertivore", 12.870,0.63000,0,17.57905, 4.959864,17.08536,17.08536,17.08536,17.08536, -9.965267,0.4678609,-1.8508914325,-1.181616e+01
"214","246", -2.081882e+00,"2000","SCI", 0,1,"benthic micro-invertivore", 77.874,0.23000,0,17.57905, 4.959864,17.08536,17.08536,17.08536,17.08536,-10.516738,0.5397787, 8.4348562254,-2.081882e+00
"215","247",  2.099432e-01,"2000","SCI", 0,0,"planktivore", 21.790,0.35000,0,17.57905, 4.959864,17.08536,17.08536,17.08536,17.08536, -7.995560,0.4675381, 8.2055026836, 2.099432e-01
"216","248", -1.959399e+00,"2000","SCI", 0,0,"benthic micro-invertivore", 21.790,0.35000,0,17.57905, 4.959864,17.08536,17.08536,17.08536,17.08536, -8.779357,0.4597472, 6.8199586685,-1.959399e+00
"217","249", -6.053323e+00,"2000","SCI", 0,0,"benthic micro-invertivore", 21.790,0.35000,0,17.57905, 4.959864,17.08536,17.08536,17.08536,17.08536, -8.779357,0.4597472, 2.7260340669,-6.053323e+00
"218","250",<-1.181616e+01,"2000","SCI", 0,0,"herbivore", 28.400,0.41000,0,17.57905, 4.959864,17.08536,17.08536,17.08536,17.08536, -5.628896,0.4855379,-6.1872627370,-1.181616e+01
"219","251",<-1.181616e+01,"2000","SCI", 0,0,"benthic micro-invertivore", 21.790,0.35000,0,17.57905, 4.959864,17.08536,17.08536,17.08536,17.08536, -8.779357,0.4597472,-3.0368010737,-1.181616e+01
"220","252",<-1.181616e+01,"2000","SCI", 0,0,"benthic macro-invertivore", 94.400,0.31200,0,17.57905, 4.959864,17.08536,17.08536,17.08536,17.08536,-11.860557,0.4745322, 0.0443983512,-1.181616e+01
"221","253", -1.172393e+00,"2000","SCI", 0,0,"benthic micro-invertivore", 21.790,0.35000,0,17.57905, 4.959864,17.08536,17.08536,17.08536,17.08536, -8.779357,0.4597472, 7.6069649062,-1.172393e+00
"222","254", -3.541275e+00,"2000","SCI", 0,0,"benthic micro-invertivore", 21.310,0.52000,0,17.57905, 4.959864,17.08536,17.08536,17.08536,17.08536, -9.809731,0.4609450, 6.2684556220,-3.541275e+00
"223","256",<-1.181616e+01,"2000","SCI", 0,0,"herbivore", 28.400,0.70000,0,17.57905, 4.959864,17.08536,17.08536,17.08536,17.08536, -7.438079,0.4859378,-4.3780795980,-1.181616e+01
"224","257", -2.369622e+00,"2000","SCI", 0,0,"planktivore", 21.310,0.52000,0,17.57905, 4.959864,17.08536,17.08536,17.08536,17.08536, -9.025933,0.4716996, 6.6563104345,-2.369622e+00
"225","258", -5.927685e+00,"2000","SCI", 0,0,"benthic micro-invertivore", 18.400,0.31968,0,17.57905, 4.959864,17.08536,17.08536,17.08536,17.08536, -8.377042,0.4614836, 2.4493568485,-5.927685e+00
"226","261", -1.989463e-01,"2000","SCI", 0,1,"piscivore", 69.800,0.06000,0,17.57905, 4.959864,17.08536,17.08536,17.08536,17.08536,-10.991870,0.5204013,10.7929241777,-1.989463e-01
"227","262", -5.491281e+00,"2000","SCI", 0,0,"benthic micro-invertivore", 20.200,0.42500,0,17.57905, 4.959864,17.08536,17.08536,17.08536,17.08536, -9.147271,0.4584892, 3.6559895293,-5.491281e+00
"228","263",<-1.181616e+01,"2000","SCI", 0,0,"benthic macro-invertivore", 21.790,0.35000,0,17.57905, 4.959864,17.08536,17.08536,17.08536,17.08536, -7.531919,0.4699211,-4.2842390086,-1.181616e+01
"229","264", -3.300092e+00,"2000","SCI", 0,0,"benthic macro-invertivore", 21.790,0.35000,0,17.57905, 4.959864,17.08536,17.08536,17.08536,17.08536, -7.531919,0.4699211, 4.2318275603,-3.300092e+00
"230","265", -2.203357e+00,"2000","SCI", 0,1,"piscivore", 28.345,0.29500,0,17.57905, 4.959864,17.08536,17.08536,17.08536,17.08536, -9.851250,0.5185179, 7.6478928168,-2.203357e+00
"231","266",<-1.181616e+01,"2000","SCI", 0,1,"piscivore", 51.400,0.16000,0,17.57905, 4.959864,17.08536,17.08536,17.08536,17.08536,-10.458738,0.5171507,-1.3574202284,-1.181616e+01
"232","267",<-1.181616e+01,"2000","SCI", 0,1,"piscivore", 33.500,0.26400,0,17.57905, 4.959864,17.08536,17.08536,17.08536,17.08536, -9.982000,0.5176342,-1.8341582565,-1.181616e+01
"233","268",<-1.181616e+01,"2000","SCI", 0,1,"piscivore", 45.600,0.10000,0,17.57905, 4.959864,17.08536,17.08536,17.08536,17.08536, -9.719722,0.5188170,-2.0964368580,-1.181616e+01
"234","269",<-1.181616e+01,"2000","SCI", 0,1,"piscivore", 20.700,0.24500,0,17.57905, 4.959864,17.08536,17.08536,17.08536,17.08536, -9.058606,0.5184267,-2.7575524657,-1.181616e+01
"235","270",<-1.181616e+01,"2000","SCI", 0,1,"piscivore", 54.400,0.26000,0,17.57905, 4.959864,17.08536,17.08536,17.08536,17.08536,-11.271234,0.5189105,-0.5449245546,-1.181616e+01
"236","271", -2.737395e+00,"2000","SCI", 0,1,"planktivore", 36.480,0.17500,0,17.57905, 4.959864,17.08536,17.08536,17.08536,17.08536, -6.786973,0.5342983, 4.0495778528,-2.737395e+00
"237","272", -2.613239e+00,"2000","SCI", 0,1,"benthic macro-invertivore", 33.220,0.24300,0,17.57905, 4.959864,17.08536,17.08536,17.08536,17.08536, -6.542567,0.5342189, 3.9293279071,-2.613239e+00
"238","273",<-1.181616e+01,"2000","SCI", 0,1,"piscivore", 30.600,0.23300,0,17.57905, 4.959864,17.08536,17.08536,17.08536,17.08536, -9.606253,0.5173836,-2.2099051338,-1.181616e+01
